timestamp,bearing_1,bearing_2,bearing_3,bearing_4
5000632,-0.017,0.046,-0.010,-0.022
5000633,0.034,0.042,0.029,0.056
5000634,-0.039,0.059,0.085,0.063
5000635,-0.139,0.029,0.039,0.046
5000636,-0.125,0.029,-0.049,-0.005
5000637,0.000,-0.044,-0.039,0.002
5000638,-0.022,-0.151,0.044,0.010
5000639,-0.044,-0.049,0.059,0.049
5000640,0.015,0.159,-0.044,0.093
5000641,0.112,0.007,-0.190,0.012
5000642,0.022,-0.015,0.015,-0.010
5000643,-0.149,0.063,-0.012,0.039
5000644,-0.054,0.100,-0.137,-0.015
5000645,0.046,0.073,-0.022,-0.002
5000646,0.227,0.039,0.005,0.051
5000647,0.134,0.164,-0.132,0.007
5000648,-0.129,0.000,-0.039,0.002
5000649,-0.144,-0.095,-0.110,0.010
5000650,-0.061,-0.029,-0.063,0.010
5000651,-0.039,0.037,0.098,0.107
5000652,-0.066,0.046,0.039,0.085
5000653,-0.090,-0.059,-0.115,0.051
5000654,-0.071,-0.122,-0.046,0.029
5000655,-0.010,-0.266,0.085,0.083
5000656,0.020,-0.259,-0.112,0.073
5000657,0.061,-0.071,-0.115,0.105
5000658,-0.049,0.005,-0.073,0.056
5000659,-0.012,0.039,0.071,-0.083
5000660,0.037,0.000,0.020,-0.042
5000661,-0.022,0.056,-0.056,-0.027
5000662,0.034,-0.056,-0.078,-0.071
5000663,0.005,-0.127,0.015,-0.112
5000664,0.100,0.063,0.020,-0.063
5000665,0.129,0.281,-0.010,-0.071
5000666,0.046,0.012,0.046,-0.024
5000667,-0.024,-0.139,0.068,-0.110
5000668,-0.059,-0.049,0.049,0.005
5000669,-0.024,0.146,-0.012,-0.010
5000670,0.002,0.107,0.151,-0.039
5000671,-0.032,-0.005,0.215,-0.078
5000672,-0.007,-0.076,0.056,-0.039
5000673,-0.042,-0.090,0.049,0.020
5000674,-0.117,-0.046,0.149,0.042
5000675,-0.032,0.002,0.010,0.063
5000676,0.046,0.027,-0.017,0.042
5000677,0.042,-0.005,0.046,0.000
5000678,0.007,0.029,0.029,0.007
5000679,-0.105,-0.049,0.195,0.029
5000680,0.005,-0.039,-0.083,0.005
5000681,0.107,-0.002,-0.090,0.037
5000682,0.056,0.100,0.015,-0.037
5000683,0.027,0.034,0.039,-0.076
5000684,0.110,0.156,-0.078,-0.049
5000685,0.107,0.090,-0.098,0.076
5000686,0.054,0.005,-0.029,0.059
5000687,0.088,0.002,0.015,0.024
5000688,0.039,-0.073,0.078,-0.007
5000689,-0.042,0.083,0.054,-0.044
5000690,-0.120,0.066,-0.046,0.029
5000691,-0.017,0.015,-0.049,-0.007
5000692,-0.022,-0.085,0.051,-0.024
5000693,-0.027,-0.198,-0.090,0.037
5000694,-0.032,-0.186,0.010,0.010
5000695,-0.051,-0.063,0.049,0.042
5000696,0.010,-0.066,-0.005,0.095
5000697,-0.010,-0.120,0.027,0.061
5000698,0.002,-0.024,0.002,0.044
5000699,-0.054,-0.078,-0.017,-0.020
5000700,-0.044,-0.061,-0.061,0.034
5000701,0.066,-0.063,0.027,0.032
5000702,0.024,-0.037,-0.095,-0.020
5000703,0.037,-0.005,0.017,-0.117
5000704,0.010,0.061,0.103,-0.173
5000705,0.073,0.112,-0.227,-0.020
5000706,0.061,-0.037,-0.076,-0.010
5000707,0.005,0.010,-0.005,-0.020
5000708,0.039,0.098,-0.139,-0.112
5000709,0.015,0.110,-0.049,-0.061
5000710,-0.037,-0.005,0.032,0.000
5000711,0.002,0.056,-0.078,0.024
5000712,0.088,-0.105,-0.042,-0.022
5000713,0.071,-0.005,0.059,-0.034
5000714,-0.022,-0.088,-0.083,-0.073
5000715,-0.005,-0.015,-0.103,-0.063
5000716,0.032,0.100,-0.032,0.056
5000717,0.042,0.132,0.002,0.120
5000718,0.049,-0.029,-0.286,0.056
5000719,0.005,0.029,0.022,0.012
5000720,0.005,-0.024,0.244,-0.027
5000721,0.051,-0.100,0.015,0.015
5000722,0.088,0.034,0.042,0.037
5000723,0.078,0.012,-0.071,0.105
5000724,0.007,0.042,-0.063,0.066
5000725,-0.059,0.112,-0.022,0.032
5000726,-0.054,0.010,-0.042,0.000
5000727,0.054,-0.112,-0.068,0.042
5000728,0.164,0.103,0.049,0.015
5000729,0.073,0.005,0.107,0.090
5000730,-0.120,0.085,0.061,0.027
5000731,-0.154,-0.010,-0.093,0.010
5000732,0.005,-0.229,-0.044,0.029
5000733,-0.022,-0.061,0.037,0.007
5000734,0.039,0.085,-0.029,-0.024
5000735,0.120,-0.098,0.017,0.059
5000736,0.088,-0.234,-0.020,0.032
5000737,-0.063,-0.100,-0.044,0.024
5000738,0.007,-0.142,-0.071,0.000
5000739,0.051,-0.046,-0.049,0.066
5000740,0.007,-0.063,-0.039,-0.017
5000741,0.022,-0.115,-0.071,0.085
5000742,-0.032,-0.024,-0.044,-0.020
5000743,-0.042,0.061,0.000,-0.037
5000744,-0.056,0.061,0.068,-0.061
5000745,-0.039,-0.032,0.176,-0.098
5000746,0.071,0.125,0.120,-0.022
5000747,0.181,0.129,-0.005,-0.007
5000748,0.156,0.066,0.146,0.012
5000749,-0.029,0.000,0.112,-0.002
5000750,-0.029,-0.071,-0.032,-0.073
5000751,-0.032,0.017,0.076,-0.068
5000752,0.002,-0.032,0.149,0.027
5000753,0.039,-0.017,0.010,0.007
5000754,0.002,0.044,0.129,-0.012
5000755,-0.127,-0.024,0.076,0.027
5000756,-0.051,-0.042,-0.017,0.027
5000757,0.078,-0.083,0.139,0.032
5000758,0.090,-0.051,0.112,0.042
5000759,-0.020,-0.015,-0.134,0.015
5000760,0.039,0.129,-0.088,0.000
5000761,0.054,0.154,0.044,0.015
5000762,0.044,0.127,-0.002,-0.005
5000763,0.015,0.037,0.037,0.049
5000764,-0.027,0.056,-0.005,0.005
5000765,-0.020,0.066,-0.054,-0.085
5000766,0.071,0.076,-0.144,-0.098
5000767,0.115,0.071,-0.012,0.007
5000768,0.012,0.071,0.061,0.068
5000769,-0.002,-0.015,0.093,0.046
5000770,0.032,-0.046,-0.027,0.024
5000771,0.056,-0.039,0.032,0.002
5000772,0.042,-0.093,0.000,0.046
5000773,-0.081,-0.073,-0.066,0.056
5000774,-0.144,-0.115,0.037,0.046
5000775,-0.032,-0.005,0.027,-0.012
5000776,-0.015,-0.032,-0.081,0.066
5000777,0.017,-0.173,0.002,0.093
5000778,-0.027,-0.176,0.005,0.083
5000779,-0.007,-0.100,-0.132,-0.010
5000780,0.029,-0.083,-0.176,-0.044
5000781,0.037,0.027,0.049,0.002
5000782,0.020,-0.042,-0.110,0.022
5000783,0.032,-0.068,-0.198,0.022
5000784,0.010,-0.010,0.002,-0.034
5000785,-0.002,0.044,-0.046,-0.081
5000786,-0.029,0.063,-0.146,-0.059
5000787,-0.059,0.081,-0.015,-0.015
5000788,-0.007,0.059,0.037,0.059
5000789,0.154,0.044,-0.027,0.002
5000790,0.061,-0.125,-0.037,-0.020
5000791,-0.103,0.002,-0.242,-0.034
5000792,-0.046,0.059,0.083,-0.056
5000793,0.120,-0.042,0.312,-0.037
5000794,0.059,-0.059,0.037,0.000
5000795,-0.061,-0.110,-0.159,0.059
5000796,-0.125,0.056,0.105,0.032
5000797,-0.139,0.007,0.112,-0.022
5000798,0.042,-0.005,-0.054,-0.034
5000799,0.093,-0.015,-0.083,0.017
5000800,-0.049,-0.005,0.044,0.068
5000801,-0.127,0.029,0.020,-0.005
5000802,0.010,-0.022,-0.073,-0.049
5000803,0.144,0.022,-0.095,-0.081
5000804,0.134,0.071,-0.122,-0.054
5000805,-0.002,0.190,0.039,-0.010
5000806,-0.017,0.061,-0.095,0.029
5000807,0.027,0.039,-0.168,-0.056
5000808,0.073,0.129,-0.107,-0.049
5000809,0.107,0.225,-0.027,0.000
5000810,-0.051,0.071,-0.027,0.042
5000811,0.012,-0.068,-0.193,0.015
5000812,0.051,0.015,-0.110,-0.017
5000813,0.005,0.000,0.029,-0.012
5000814,-0.073,-0.010,-0.056,0.027
5000815,-0.078,-0.125,-0.266,0.022
5000816,-0.056,-0.098,-0.054,0.027
5000817,-0.171,-0.051,0.024,0.095
5000818,-0.212,-0.142,-0.139,0.056
5000819,-0.129,-0.015,0.015,0.000
5000820,0.037,-0.112,0.051,0.010
5000821,0.195,0.002,0.083,0.125
5000822,0.000,-0.017,-0.002,0.122
5000823,-0.127,0.034,0.042,0.093
5000824,0.024,-0.063,0.051,-0.007
5000825,0.117,-0.090,0.063,-0.073
5000826,0.037,0.059,-0.103,-0.122
5000827,-0.039,0.085,-0.146,-0.022
5000828,0.073,-0.078,0.029,0.012
5000829,0.144,-0.039,0.085,0.059
5000830,0.142,0.085,-0.088,0.039
5000831,-0.137,-0.032,-0.095,-0.090
5000832,-0.144,-0.076,-0.049,-0.117
5000833,0.151,0.093,-0.051,-0.076
5000834,0.154,0.007,0.090,-0.020
5000835,-0.037,-0.017,0.112,0.044
5000836,-0.137,-0.134,0.122,0.071
5000837,-0.071,-0.195,0.107,0.005
5000838,0.007,-0.068,0.022,-0.037
5000839,-0.022,-0.134,0.044,-0.020
5000840,-0.044,-0.127,0.127,0.071
5000841,-0.002,-0.078,0.061,0.046
5000842,-0.081,-0.029,0.017,0.032
5000843,-0.027,0.012,-0.042,-0.042
5000844,0.027,0.078,0.020,-0.042
5000845,0.027,-0.007,0.002,0.017
5000846,0.054,0.010,-0.002,0.129
5000847,0.049,0.029,-0.017,0.042
5000848,-0.032,0.098,-0.054,0.022
5000849,-0.071,0.098,-0.029,-0.068
5000850,0.034,0.134,-0.022,-0.063
5000851,0.120,0.115,-0.071,-0.020
5000852,0.005,0.059,0.073,0.076
5000853,-0.083,-0.081,0.076,0.024
5000854,-0.054,0.007,0.083,-0.049
5000855,-0.022,0.068,0.029,-0.088
5000856,-0.002,0.103,0.068,-0.002
5000857,-0.017,-0.020,0.042,0.083
5000858,-0.022,0.029,0.105,0.090
5000859,-0.117,0.024,0.085,0.022
5000860,-0.066,-0.039,-0.076,-0.012
5000861,-0.027,0.010,0.144,0.037
5000862,0.002,-0.012,0.176,0.095
5000863,0.017,0.068,0.049,0.039
5000864,0.012,-0.076,-0.034,-0.017
5000865,-0.005,0.000,0.125,-0.046
5000866,0.029,0.144,0.071,0.017
5000867,0.168,0.178,-0.078,-0.044
5000868,0.068,-0.107,0.029,-0.071
5000869,-0.027,-0.156,-0.054,-0.061
5000870,0.024,0.251,-0.063,-0.056
5000871,0.000,0.063,0.054,-0.015
5000872,-0.056,0.024,-0.081,-0.078
5000873,0.042,0.020,-0.132,-0.071
5000874,0.085,0.173,0.220,-0.037
5000875,-0.032,0.100,0.254,0.039
5000876,-0.061,-0.054,-0.146,0.015
5000877,0.049,-0.063,-0.146,-0.017
5000878,0.032,-0.159,0.181,0.002
5000879,-0.081,-0.037,0.066,-0.005
5000880,-0.002,0.039,-0.161,0.039
5000881,-0.002,0.137,-0.129,0.066
5000882,-0.005,-0.105,0.115,-0.022
5000883,0.029,-0.222,-0.007,-0.073
5000884,0.076,-0.010,-0.054,-0.073
5000885,0.044,0.098,-0.044,-0.049
5000886,0.073,0.188,-0.078,0.068
5000887,0.039,0.117,-0.081,0.037
5000888,0.056,0.054,-0.095,-0.066
5000889,0.005,0.020,-0.068,-0.085
5000890,0.002,-0.063,0.051,-0.054
5000891,0.046,0.054,0.054,-0.027
5000892,-0.051,0.093,-0.110,0.049
5000893,-0.105,0.020,-0.063,0.042
5000894,-0.063,0.049,0.042,-0.044
5000895,-0.112,-0.073,0.054,-0.046
5000896,-0.071,-0.112,-0.002,-0.037
5000897,-0.142,-0.034,-0.073,0.027
5000898,-0.088,-0.103,0.022,0.017
5000899,-0.007,-0.159,0.068,-0.024
5000900,-0.042,-0.168,0.015,0.027
5000901,-0.120,-0.151,-0.198,0.020
5000902,-0.095,-0.056,-0.225,0.056
5000903,-0.103,-0.144,-0.061,0.012
5000904,0.005,0.110,0.032,0.034
5000905,0.005,0.264,-0.088,0.002
5000906,-0.110,-0.139,-0.159,0.012
5000907,0.059,-0.032,-0.063,-0.027
5000908,0.073,0.044,-0.063,-0.034
5000909,0.120,0.022,-0.125,-0.061
5000910,0.090,0.093,-0.078,-0.005
5000911,0.112,0.146,0.164,-0.078
5000912,-0.022,-0.024,0.059,-0.073
5000913,-0.217,-0.078,-0.042,0.015
5000914,-0.105,-0.164,0.032,-0.005
5000915,0.010,-0.059,-0.024,-0.020
5000916,0.010,-0.012,0.049,-0.022
5000917,-0.042,-0.115,0.098,-0.063
5000918,-0.081,-0.063,-0.017,0.007
5000919,-0.085,0.020,0.032,0.076
5000920,-0.063,-0.022,0.156,0.110
5000921,0.034,-0.146,0.105,-0.002
5000922,0.063,0.020,0.002,-0.071
5000923,0.022,0.154,0.039,-0.037
5000924,-0.068,0.024,0.005,-0.010
5000925,0.034,0.024,0.061,0.059
5000926,0.020,-0.039,0.164,0.059
5000927,0.010,-0.127,0.105,-0.029
5000928,-0.012,0.171,0.007,-0.081
5000929,0.034,0.361,-0.002,-0.105
5000930,0.083,0.068,-0.015,0.093
5000931,0.027,-0.100,0.017,0.115
5000932,-0.042,-0.034,0.105,-0.012
5000933,0.024,0.088,0.032,-0.144
5000934,0.032,0.100,0.151,-0.112
5000935,-0.073,-0.010,0.132,-0.093
5000936,-0.110,-0.088,-0.005,0.054
5000937,-0.127,0.037,0.073,0.083
5000938,-0.132,-0.002,0.076,0.098
5000939,-0.049,-0.002,0.112,-0.010
5000940,0.037,0.044,-0.020,-0.059
5000941,0.034,0.054,-0.095,-0.010
5000942,-0.051,-0.085,-0.046,0.076
5000943,-0.042,0.100,0.142,0.046
5000944,-0.024,0.032,-0.073,-0.024
5000945,-0.090,-0.093,-0.103,-0.066
5000946,-0.012,-0.027,0.164,-0.112
5000947,0.046,0.112,0.125,-0.039
5000948,0.037,0.242,-0.076,-0.010
5000949,-0.002,0.059,-0.098,0.017
5000950,-0.037,0.037,-0.032,-0.027
5000951,0.020,0.083,-0.039,-0.039
5000952,-0.029,0.093,0.049,-0.049
5000953,0.012,0.012,0.046,-0.029
5000954,0.103,0.181,0.044,0.059
5000955,0.012,0.063,-0.044,0.063
5000956,-0.083,0.093,0.046,0.054
5000957,-0.073,0.015,0.005,-0.024
5000958,-0.051,0.066,0.005,-0.012
5000959,-0.049,-0.090,-0.178,0.015
5000960,-0.017,-0.103,0.081,0.054
5000961,-0.066,-0.024,0.107,0.063
5000962,-0.049,0.032,-0.029,0.049
5000963,0.029,-0.054,0.044,-0.037
5000964,-0.017,0.007,0.151,-0.010
5000965,-0.073,0.103,-0.098,-0.029
5000966,-0.115,-0.022,-0.098,0.024
5000967,-0.095,0.042,0.186,0.073
5000968,-0.059,-0.015,0.022,0.017
5000969,0.029,0.063,-0.168,-0.059
5000970,0.095,-0.068,-0.110,-0.063
5000971,0.032,0.024,0.076,-0.129
5000972,0.049,0.029,0.107,-0.044
5000973,0.039,-0.020,-0.037,-0.002
5000974,-0.054,-0.039,0.046,-0.002
5000975,-0.208,-0.017,0.007,-0.024
5000976,-0.085,0.007,0.007,-0.083
5000977,-0.005,0.034,0.073,-0.046
5000978,0.027,0.020,-0.061,-0.017
5000979,-0.044,-0.127,-0.259,-0.020
5000980,-0.090,-0.154,-0.020,-0.061
5000981,-0.103,-0.061,0.066,-0.093
5000982,-0.056,-0.034,0.134,-0.073
5000983,-0.054,-0.037,0.012,-0.039
5000984,-0.137,-0.066,-0.107,-0.024
5000985,-0.037,-0.005,-0.044,-0.081
5000986,-0.061,-0.049,-0.056,-0.073
5000987,-0.063,-0.085,-0.022,0.010
5000988,0.063,0.107,0.117,-0.015
5000989,0.247,0.261,-0.012,-0.056
5000990,0.056,0.195,-0.210,-0.068
5000991,-0.149,0.110,-0.198,-0.054
5000992,-0.078,-0.027,-0.059,-0.049
5000993,0.056,0.044,0.205,-0.024
5000994,0.034,0.054,0.085,0.056
5000995,-0.100,-0.032,-0.083,0.034
5000996,0.007,0.063,-0.054,-0.002
5000997,-0.142,0.122,0.007,-0.051
5000998,-0.046,0.000,0.071,-0.044
5000999,-0.027,-0.085,0.073,0.083
5001000,-0.002,-0.090,0.049,0.112
5001001,0.039,-0.002,0.032,0.002
5001002,-0.034,0.029,0.059,-0.063
5001003,0.002,0.088,0.017,-0.056
5001004,-0.088,0.054,-0.039,0.046
5001005,-0.100,-0.063,-0.083,0.083
5001006,-0.024,-0.098,0.171,0.051
5001007,0.117,0.049,0.039,0.054
5001008,0.105,0.134,-0.076,0.039
5001009,0.078,0.181,0.088,-0.022
5001010,0.002,-0.044,0.161,-0.063
5001011,-0.027,0.066,-0.115,-0.039
5001012,0.002,-0.090,0.010,0.022
5001013,0.005,0.046,0.107,0.005
5001014,-0.015,0.129,0.146,-0.073
5001015,0.037,-0.076,-0.029,-0.068
5001016,-0.042,-0.195,-0.027,-0.042
5001017,-0.112,-0.027,0.056,0.007
5001018,-0.190,0.095,0.161,0.095
5001019,-0.122,-0.046,0.029,-0.039
5001020,0.044,-0.083,-0.029,-0.044
5001021,0.083,-0.139,0.122,-0.051
5001022,0.059,0.107,0.071,-0.015
5001023,-0.063,0.085,-0.063,0.066
5001024,-0.081,0.032,-0.139,0.015
5001025,0.002,-0.115,-0.049,0.005
5001026,0.010,-0.012,0.186,-0.112
5001027,-0.020,0.110,0.132,-0.100
5001028,-0.066,0.049,-0.142,0.029
5001029,-0.044,0.093,0.032,0.051
5001030,0.076,-0.056,0.022,-0.049
5001031,0.046,0.115,0.129,-0.051
5001032,0.000,0.090,-0.139,-0.042
5001033,-0.078,-0.110,-0.044,0.002
5001034,-0.083,-0.139,0.173,-0.022
5001035,-0.054,0.012,0.010,0.000
5001036,-0.002,0.105,-0.005,0.061
5001037,-0.059,0.049,0.127,0.010
5001038,-0.205,-0.007,-0.020,-0.007
5001039,-0.129,-0.015,0.081,-0.015
5001040,-0.005,-0.027,0.029,0.029
5001041,0.076,-0.063,-0.217,0.029
5001042,-0.083,-0.078,-0.110,0.044
5001043,-0.088,0.010,0.015,-0.012
5001044,-0.037,0.015,-0.122,0.022
5001045,0.039,-0.054,-0.081,-0.032
5001046,0.068,0.039,-0.122,0.022
5001047,0.015,0.059,0.024,0.000
5001048,-0.066,0.071,0.027,0.061
5001049,-0.027,0.071,-0.242,0.042
5001050,0.066,-0.024,-0.178,-0.029
5001051,0.005,-0.010,-0.095,-0.063
5001052,-0.049,-0.037,-0.042,-0.068
5001053,0.022,0.071,0.010,-0.059
5001054,0.066,0.093,-0.059,0.002
5001055,0.063,0.056,-0.149,0.015
5001056,0.037,0.039,0.039,0.029
5001057,0.007,-0.002,-0.032,-0.005
5001058,-0.029,-0.137,0.066,-0.112
5001059,0.010,-0.105,0.071,-0.044
5001060,-0.051,-0.015,0.083,0.032
5001061,-0.120,0.034,0.049,0.022
5001062,-0.078,0.088,-0.061,0.007
5001063,-0.051,-0.049,-0.024,-0.007
5001064,-0.027,-0.134,-0.071,-0.068
5001065,-0.056,0.000,-0.134,-0.061
5001066,-0.051,-0.022,0.017,-0.017
5001067,-0.007,0.054,0.063,-0.029
5001068,-0.034,0.081,-0.081,-0.034
5001069,-0.020,0.027,-0.095,-0.112
5001070,-0.032,-0.017,0.005,-0.039
5001071,0.049,0.068,-0.088,0.020
5001072,0.005,0.110,-0.156,-0.002
5001073,-0.022,0.098,0.068,-0.002
5001074,-0.068,0.012,0.007,-0.002
5001075,0.027,0.024,-0.112,0.022
5001076,-0.002,0.037,-0.066,0.020
5001077,-0.061,-0.027,0.127,0.024
5001078,-0.032,-0.024,-0.059,-0.005
5001079,-0.071,-0.046,0.029,0.029
5001080,-0.107,-0.039,0.056,0.071
5001081,-0.146,-0.037,0.002,0.076
5001082,-0.078,-0.088,0.012,0.056
5001083,-0.110,-0.110,0.134,0.017
5001084,0.010,-0.066,0.032,0.005
5001085,-0.054,-0.037,-0.071,-0.020
5001086,-0.095,-0.103,0.037,0.022
5001087,0.007,-0.059,0.146,0.078
5001088,0.068,-0.166,0.034,0.098
5001089,0.056,-0.095,-0.042,-0.012
5001090,-0.007,0.244,-0.056,-0.095
5001091,-0.007,0.242,-0.146,-0.115
5001092,-0.032,0.022,0.071,-0.046
5001093,-0.032,-0.103,0.049,-0.027
5001094,-0.027,0.044,-0.081,-0.049
5001095,-0.032,0.127,0.005,-0.112
5001096,-0.010,-0.005,0.149,-0.103
5001097,0.110,-0.107,0.107,-0.027
5001098,0.083,-0.061,0.007,0.051
5001099,-0.020,0.066,-0.083,0.049
5001100,-0.110,0.054,0.073,-0.063
5001101,-0.073,0.017,0.178,-0.093
5001102,-0.044,-0.020,0.088,-0.085
5001103,-0.015,-0.117,0.244,0.007
5001104,-0.105,-0.090,0.105,0.032
5001105,-0.044,-0.015,-0.051,0.010
5001106,0.049,0.227,0.061,-0.027
5001107,0.107,0.039,0.161,-0.056
5001108,0.103,-0.010,0.156,-0.024
5001109,-0.046,0.029,0.085,-0.007
5001110,0.042,0.051,0.042,0.059
5001111,0.039,0.081,0.088,0.027
5001112,0.061,0.269,0.034,-0.037
5001113,0.034,0.276,0.042,-0.139
5001114,0.017,0.117,0.176,-0.056
5001115,0.039,0.139,0.085,0.085
5001116,0.000,0.015,0.051,0.063
5001117,-0.022,0.054,0.049,-0.066
5001118,-0.037,0.029,0.105,-0.044
5001119,-0.103,-0.007,0.105,0.007
5001120,-0.059,0.076,0.120,0.120
5001121,0.027,-0.073,-0.071,0.183
5001122,-0.007,0.034,-0.090,0.095
5001123,-0.066,0.020,0.098,0.029
5001124,-0.054,0.071,0.129,-0.007
5001125,0.017,-0.098,0.078,-0.034
5001126,0.061,-0.120,0.042,0.032
5001127,0.063,0.046,-0.010,0.020
5001128,0.032,0.161,-0.071,0.012
5001129,0.066,0.151,-0.032,-0.068
5001130,0.110,0.027,-0.107,-0.042
5001131,0.078,0.049,-0.020,-0.061
5001132,0.034,-0.029,0.010,-0.005
5001133,0.029,-0.029,-0.103,0.022
5001134,0.032,0.093,0.095,0.010
5001135,-0.032,0.010,0.024,-0.103
5001136,0.005,-0.061,0.005,-0.127
5001137,-0.088,-0.127,0.107,-0.105
5001138,-0.144,-0.034,0.095,-0.015
5001139,-0.012,-0.056,-0.020,0.022
5001140,0.054,-0.051,0.203,-0.017
5001141,-0.017,-0.098,0.017,-0.061
5001142,-0.117,-0.168,-0.107,-0.107
5001143,-0.132,-0.044,-0.083,-0.020
5001144,-0.002,-0.122,0.022,0.044
5001145,-0.032,-0.098,-0.012,0.034
5001146,-0.098,-0.046,-0.105,-0.120
5001147,-0.090,-0.081,-0.044,-0.166
5001148,0.020,-0.027,-0.046,-0.122
5001149,0.115,-0.002,0.000,0.010
5001150,0.056,0.120,0.007,0.037
5001151,0.044,0.208,-0.029,-0.005
5001152,0.068,-0.103,-0.186,-0.044
5001153,0.022,-0.103,0.068,-0.071
5001154,-0.120,0.017,0.017,-0.081
5001155,-0.071,0.166,-0.056,-0.002
5001156,-0.049,0.105,-0.056,-0.005
5001157,-0.032,-0.063,0.051,0.046
5001158,-0.010,0.051,0.068,0.049
5001159,-0.105,-0.137,0.117,-0.002
5001160,-0.151,-0.171,-0.034,0.007
5001161,-0.042,-0.022,0.098,0.029
5001162,0.146,-0.049,0.171,0.066
5001163,0.032,0.012,-0.122,0.005
5001164,-0.078,0.056,-0.083,0.066
5001165,-0.044,-0.032,0.046,0.103
5001166,0.010,0.029,0.103,0.073
5001167,0.095,0.137,-0.166,0.010
5001168,0.027,0.078,-0.210,0.000
5001169,0.024,0.129,0.090,-0.034
5001170,0.029,0.063,0.000,-0.063
5001171,0.073,0.088,-0.266,-0.056
5001172,0.037,0.095,-0.059,0.024
5001173,0.002,0.105,0.120,0.022
5001174,0.002,0.051,0.125,-0.015
5001175,0.032,0.120,-0.125,-0.068
5001176,-0.039,-0.061,-0.203,0.000
5001177,-0.115,-0.229,0.078,0.010
5001178,-0.173,-0.161,0.168,0.061
5001179,-0.068,-0.083,0.022,0.007
5001180,0.046,-0.054,-0.083,0.015
5001181,-0.002,-0.249,-0.007,0.010
5001182,-0.208,-0.229,0.007,0.024
5001183,-0.146,-0.068,0.010,0.032
5001184,0.010,-0.002,0.090,0.056
5001185,0.076,-0.056,0.022,0.010
5001186,0.039,-0.125,-0.227,-0.002
5001187,-0.046,0.073,-0.237,0.007
5001188,-0.093,-0.107,0.039,0.020
5001189,-0.037,0.032,0.063,0.054
5001190,0.029,0.161,0.034,0.007
5001191,0.046,0.210,0.015,-0.049
5001192,-0.027,0.002,0.010,-0.034
5001193,0.015,0.105,-0.127,-0.071
5001194,0.049,0.254,0.034,-0.110
5001195,0.132,0.063,0.066,-0.129
5001196,0.049,-0.103,0.107,-0.027
5001197,0.012,-0.054,0.137,-0.027
5001198,0.032,0.078,0.144,-0.029
5001199,-0.078,0.010,0.120,-0.039
5001200,-0.017,0.000,0.063,-0.071
5001201,0.122,-0.022,0.076,-0.015
5001202,0.020,-0.042,0.288,0.059
5001203,0.044,0.012,0.188,-0.015
5001204,0.039,-0.061,0.042,0.034
5001205,0.066,0.132,0.122,0.020
5001206,0.073,-0.125,0.146,0.110
5001207,0.061,0.083,-0.039,0.115
5001208,0.061,0.115,-0.017,0.015
5001209,-0.002,0.220,-0.020,-0.044
5001210,0.007,0.120,0.051,0.022
5001211,0.103,-0.020,-0.012,0.032
5001212,0.125,0.100,-0.164,0.068
5001213,0.007,0.090,-0.051,0.049
5001214,0.022,0.007,0.098,0.046
5001215,0.059,0.061,0.076,0.010
5001216,0.020,0.098,-0.081,0.012
5001217,0.020,-0.181,-0.061,-0.005
5001218,-0.068,-0.061,-0.012,0.051
5001219,-0.071,-0.071,-0.127,0.076
5001220,-0.049,0.024,-0.046,0.090
5001221,0.037,-0.110,-0.020,0.098
5001222,0.015,-0.034,-0.054,0.022
5001223,-0.073,-0.129,-0.132,-0.049
5001224,-0.059,-0.117,0.151,0.042
5001225,0.100,-0.078,0.034,0.044
5001226,0.051,-0.159,-0.154,0.017
5001227,-0.034,-0.088,-0.081,-0.022
5001228,-0.027,0.020,-0.127,-0.073
5001229,0.088,0.068,-0.061,-0.107
5001230,-0.117,-0.088,-0.039,0.007
5001231,-0.110,0.085,-0.146,0.029
5001232,0.134,-0.032,-0.103,-0.056
5001233,0.156,0.012,0.000,-0.073
5001234,0.037,-0.056,0.063,-0.156
5001235,-0.066,-0.088,-0.027,-0.195
5001236,0.029,0.090,-0.154,-0.090
5001237,0.171,0.144,0.076,0.056
5001238,0.054,-0.063,0.012,-0.002
5001239,0.073,-0.142,-0.212,-0.039
5001240,-0.146,0.027,-0.059,-0.076
5001241,-0.264,-0.154,0.029,-0.068
5001242,-0.056,-0.010,0.044,0.037
5001243,0.063,-0.010,-0.037,0.081
5001244,-0.051,-0.049,-0.105,0.049
5001245,-0.168,-0.042,-0.129,0.029
5001246,-0.007,-0.034,-0.034,-0.088
5001247,0.122,-0.005,-0.049,-0.095
5001248,0.063,-0.142,-0.127,0.059
5001249,0.012,0.027,-0.046,0.173
5001250,0.098,-0.012,-0.012,0.103
5001251,0.134,0.293,-0.073,0.007
5001252,0.186,0.132,-0.071,-0.078
5001253,0.049,-0.103,-0.098,-0.051
5001254,-0.024,-0.056,-0.039,0.032
5001255,0.012,0.071,-0.029,0.127
5001256,0.120,-0.061,-0.039,0.105
5001257,0.139,-0.051,0.042,0.024
5001258,-0.015,-0.173,-0.059,-0.061
5001259,-0.042,-0.164,-0.063,-0.032
5001260,-0.022,-0.105,0.022,0.137
5001261,-0.002,-0.159,0.059,0.190
5001262,-0.020,-0.059,-0.134,0.161
5001263,0.007,-0.139,-0.024,0.029
5001264,0.015,-0.107,0.005,-0.100
5001265,0.017,-0.037,-0.046,-0.002
5001266,0.098,-0.078,-0.032,0.095
